100440653
100437042
100601457
100582185
100615409
100487375
100688088
100471380
100493628
100424396
100432415
100489765
100457375
100407458
100577145
100413163
100394140
100470838
100451762
100335572
100540947
100388286
100401188
100499981
100392006
100388389
100566268
100399248
103236763
100510046
100391137
100404232
100386645
100401409
100399535
100408183
100398961
100800328
100368964
100421213
100414154
100339354
100498420
100398493
100324413
100386494
100383175
100486160
100406796
100396822
100509323
100511088
100508487
100410001
104890792
100852603
100471717
100624188
100380388
100400312
100517545
100386053
100714824
100560560
100409996
100464558
100376589
100475847
100552338
100388011
100380616
100347447
100399429
100571385
100369164
100401768
100477932
100456264
100333634
100390967
100369295
100418863
100375422
100334510
100405062
100428182
100633631
100352292
100395302
100437104
100582922
100389658
100605148
100538518
100372523
100356782
100405631
100458598
100525114
100585274
